customer_tweet_id,customer_id,customer_message,brand_response,customer_created_at,intent,expected_escalation,difficulty,notes
1927621,573675,@AppleSupport Need to edit an address on my iPhone order but chat and phones are all disabled? Help.,"@573675 Are you able to edit the address for your order using this link? https\://t.co/jr7MZtpSNY If you can't change it there, please DM us. https\://t.co/GDrqU22YpT",Fri Oct 27 15:22:21 +0000 2017,order_sales_issue,True,easy,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
1368820,438615,"@AppleSupport Hey guys, you still haven’t fixed this issue. Not cool. https\://t.co/C7sID4uNWE",@438615 We'd love to take a look into this issue. Reach out in DM and let us know which device you are on to get started. https\://t.co/GDrqU22YpT,Sun Nov 26 05:50:43 +0000 2017,general_or_unclear,True,hard,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
484554,230311,Has anyone else been having issues with charging your iPhone since the #IOS11 update? @AppleSupport,"@230311 Getting your iPhone charged and ready to go for the day is important, and we want to get these charging issues you are seeing solved. So we can get started, what specific issues are you having when you charge your iPhone? How are you charging it?",Fri Dec 01 09:11:03 +0000 2017,device_performance_issue,False,easy,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
356447,200634,@AppleSupport Nope. It’s like a very limited number of call logs being displayed. I’d like to have them as big as my messages inbox. Practically as long as a month. Limiting my logs to a 25/50 numbers is awful. Not reasonable to restrict my phone log as primarily an iPhone is to talk over.,"@200634 Are they continually being removed, or did they just stop after a certain point? Let us know in a DM. https\://t.co/GDrqU22YpT",Sun Oct 08 15:40:03 +0000 2017,product_feature_question,False,hard,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
2533256,720890,@AppleSupport A version of iOS 10. I did a hard reset more than a few times with no change after the hard reset.,@720890 What version of iOS 10 are you running? Find that in Settings &gt; General &gt; About.,Mon Oct 30 13:37:25 +0000 2017,general_or_unclear,True,hard,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
1990467,312390,"@AppleSupport Hm, settings are fine. I thinks @4305 needs to fix this.",@312390 That's good the settings look in order. Do you see any app updates available for this app in the App Store?,Wed Oct 18 21:12:15 +0000 2017,app_or_media_issue,False,easy,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
2630221,742770,.\@AppleSupport since upgrading to iOS 11.1.1 my one keyboard issue was fixed but now every time I type “it” It does this craziness (below) AND I don’t have any phrase shortcuts. HELP it’s driving me crazy! https\://t.co/AEsMc2Jl89,"@742770 We'd love to help out. First let's make sure you have a current backup of your data. Then, meet us in DM to continue. https\://t.co/GDrqU22YpT",Fri Nov 17 16:24:12 +0000 2017,keyboard_input_issue,False,medium,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
1676892,510068,"@AppleSupport ever since I updated to iOS11 the camera takes really long to work. It gives a black screen for a few moments, then works",@510068 We're here to help. What iOS device are you using and what version of iOS is it currently running?,Tue Oct 17 15:49:23 +0000 2017,app_or_media_issue,False,medium,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
854549,322953,@AppleSupport i preordered niall horans new album before it was released and now its saying that i have to pay for it again,@322953 Are you able to download the album from your purchase history? Let us know and we'll help out.,Fri Oct 20 14:45:59 +0000 2017,payment_billing_issue,True,medium,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
1628461,498515,My emails are back to normal but my Apple Music still isn’t working ugh I wanna cry @115948 @AppleSupport,@498515 We're here to help. Do you subscribe to Apple Music? Is iCloud Music Library turned on? See here: https\://t.co/9VQ9VywZJ2,Sun Nov 05 04:21:19 +0000 2017,app_or_media_issue,False,easy,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
1998482,162652,"@AppleSupport Any idea why my iPhone said ""Invalid SIM"" at the top...?","@162652 Thanks for reaching out to us today! To start, DM us know which iPhone and iOS version you're experiencing this issue on. https\://t.co/GDrqU22YpT",Fri Nov 03 14:19:01 +0000 2017,connectivity_issue,False,easy,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
1913277,569910,Will this ever get fixed? @115858 @AppleSupport https\://t.co/bYZGkdzcCQ,@569910 Reach out to us via DM and we can take a look at this with you. https\://t.co/GDrqU22YpT,Wed Oct 18 13:02:25 +0000 2017,general_or_unclear,True,hard,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
741057,297231,@AppleSupport is there a easy way to remove out of date wallet passes? It’s crazy having to tap 4 times to delete one pass,@297231 We understand wanting it to be easy. This article explains the only way to remove the passes: https\://t.co/hemaqGXCcI,Wed Oct 11 07:27:58 +0000 2017,product_feature_question,False,easy,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
2619878,740317,"I really need to know if you will take a long time to find a solution for these hanging problem @AppleSupport 

@115858 I lost my data twice in last month, please try to figure out how you will fix this situation,

your reply is highly appreciated.",@740317 We are here to help. DM us the details of your issue and we can take a look at this for you. https\://t.co/GDrqU22YpT,Fri Nov 17 10:49:54 +0000 2017,device_performance_issue,True,hard,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
1774500,533284,@AppleSupport Well thank you for replying. I figured it was glitch so I understand but it’s truly frustrating. Thanks for the temp solution 💕,@533284 It's our pleasure. Feel free to reach out if any questions come up.,Wed Nov 08 04:22:33 +0000 2017,general_or_unclear,False,easy,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
2520802,718003,@AppleSupport can we do a battery test on my iPhone 7? I am having some issues.,@718003 We can take a look at this with you. Let us know what's going on in DM. https\://t.co/GDrqU22YpT,Thu Nov 16 00:41:09 +0000 2017,device_performance_issue,False,easy,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
695371,285852,"@AppleSupport my phone won't install the new iOS 11 and keeps sending me that there's an error message, what should I do ?",@285852 We are here to help. Let's try the steps in this article. https\://t.co/Ui1yTnOCUz https\://t.co/GDrqU22YpT,Thu Oct 05 21:43:05 +0000 2017,software_update_issue,False,easy,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
962216,348325,"Meu, to tendo problema com o wifi, n sei se o problema é o iOS 11 ou o iphone 8 @AppleSupport help me","@348325 Since our Twitter support is available in English, get help at https\://t.co/IBIY3vMgPj or join https\://t.co/pvaOFfPbjt",Wed Oct 11 12:47:02 +0000 2017,connectivity_issue,True,easy,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
2945671,813655,"@AppleSupport Is this a genuine email add from Apple?

https:\_\_email\_\_

Thanks","@813655 Hey there. We'll be happy to help answer that for you. We don't recognize that email address, so an email from them may be a phishing attempt. Learn more about phishing here: https\://t.co/LNMCdqt6fD",Wed Nov 29 13:31:11 +0000 2017,security_phishing_issue,True,medium,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
1986900,588139,ATTENTION. @AppleSupport I️ need assistance. My phone won’t let me type an uppercase i. It shows this symbol instead i https\://t.co/OsQsvJezGB,"@588139 Hi there. Please let us know which iOS version your device is running in DM, and we'll work on that issue together. https\://t.co/GDrqU22YpT",Thu Nov 02 03:42:13 +0000 2017,keyboard_input_issue,False,medium,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
2132077,627432,"@AppleSupport doesn't happen with wi-fi. it's the first time that happens. I did not have ""on"" the wifi nor the cellular data, when i turned on the data, it froze for at least 30 mins. (the reset function did not work)","@627432 We'd like to find out why this happens. To start when you attempt a restart, were you use the steps shown? https\://t.co/o7nB3pXfMv",Wed Nov 08 20:31:15 +0000 2017,connectivity_issue,False,medium,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
382417,206657,@AppleSupport what is going on with typing the letter I️ and getting A?,@206657 Here’s what you can do to work around the issue until it’s fixed in a future software update: https\://t.co/xXaXeeSRt9,Mon Nov 06 21:24:43 +0000 2017,keyboard_input_issue,False,hard,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
797588,310154,My phone has been turning do not disturb on since the update. Do u know how critical it is 2 have my phone on as a Publicist?-\@AppleSupport,@310154 We’d be glad to help look into this. Can you start by letting us know more about the situation via DM? https\://t.co/GDrqU22YpT,Thu Oct 12 13:37:06 +0000 2017,app_or_media_issue,False,medium,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
2278489,662495,@AppleSupport When I try to record/take pictures with the camera app (both from the lock screen and from the app) it looks blurry and won’t let me capture,@662495 We want to look further into this issue. Reach us via DM to continue. https\://t.co/GDrqU22YpT,Sat Nov 11 21:15:30 +0000 2017,app_or_media_issue,False,hard,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
146783,149322,"Is this a normal behavior I have this since iOS7 on Music App can’t you correct that annoying bug? The bottom is truncated the top bar is overlapping on iPhone 6, 6s. We need to kill the app to correct it. @AppleSupport, this happens randomly https\://t.co/f5N62IylHq",@149322 Hi there. This is not expected behavior that you're experiencing. We're happy to help. Which version of iOS are you running currently?,Fri Nov 24 07:29:41 +0000 2017,app_or_media_issue,False,hard,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
925608,549485,@AppleSupport Please help my alarm on my iphone isn’t going off when i turn it on i have restarted my phone to see if it would help but it doesn’t,"@549485 We know how important it is for your alarm to go off. No worries, you have our commitment to help! DM us to get started. https\://t.co/GDrqU22YpT",Tue Oct 17 18:28:04 +0000 2017,app_or_media_issue,False,medium,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
2255348,656907,um @AppleSupport @115948 can someone explain why an album I preordered and purchased is no longer in my library and doesn’t let me play anything other than previews,"@656907 We can help. Open the iTunes Store app and then hit the More icon (...). From there, tap Purchased and Music. and then Tap ""Not on This [device]."" Do you see the album there? 

Click here for a walkthrough: https\://t.co/I39AyMJNgb",Fri Nov 10 22:09:04 +0000 2017,app_or_media_issue,False,hard,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
2263467,394453,"@AppleSupport Yes. I thought it was really weird because the first time I added it, it said I couldn’t play it. Then, I deleted it and re-installed it. Now, it works.",@394453 We're glad to hear that.  Don't hesitate to contact us again in the future should you need us.,Tue Nov 21 00:09:18 +0000 2017,app_or_media_issue,False,medium,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
1666278,507626,"@AppleSupport It only happening on my iPhone 6s and iPad Pro, it still connects to wifi but will often randomly loses connection",@507626 OK. Can you tell us if the Wi-Fi network is an in home or local public network?,Tue Oct 17 16:28:36 +0000 2017,connectivity_issue,False,easy,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
2121578,625063,@AppleSupport even with the new update the WiFi / Bluetooth issues persist. Then the podcast app is quite annoying.. no continuous playback??,@625063 We want you to have a good experience with the update. Please send us a DM so we may better assist you. https\://t.co/GDrqU22YpT,Wed Nov 08 09:36:32 +0000 2017,connectivity_issue,False,medium,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
188563,160256,"I don't get your guys, @AppleSupport ...i goto your store to get help, and they can't help me.  they setup an #AppleCare call and...",@160256 Let's see how we can help. Can you tell us what the issue was? Thanks.,Wed Oct 04 16:25:57 +0000 2017,support_contact_issue,True,medium,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
919165,225526,@AppleSupport I'm with #iphone7 and updated to 11.0.3 as soon as its available on my device. Thx,@225526 Let's move to DM so we can gather some specific information about your usage and proceed: https\://t.co/GDrqU22YpT,Fri Oct 13 20:56:58 +0000 2017,general_or_unclear,True,medium,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
2552419,351168,@AppleSupport since upgrading the Apple Watch software the battery drains very quickly,@351168 We’d be glad to look into that more. Can you start by confirming what model Watch you have as well as the current WatchOS and iOS version your devices have installed? Let us know in DM. https\://t.co/GDrqU22YpT,Thu Nov 16 10:22:38 +0000 2017,device_performance_issue,False,easy,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
1744884,365702,"Actualización de iOS 11.1 sucks. @AppleSupport, Traba Llamadas, Se bloque seguido. Hay que reiniciar para que vuelva a funcionar😡😡😡 https\://t.co/WS08VbWZil",@365702 We offer support via Twitter in English. Get help in Spanish here: https\://t.co/IBIY3vMgPj or join https\://t.co/OczyRx7IOs,Tue Nov 07 06:20:47 +0000 2017,device_performance_issue,True,hard,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
2520676,717966,@AppleSupport My carrier is AT&amp;T . Also I will follow the steps provided . Thank you,"@717966 It's our pleasure. If you have any questions about the steps, let us know in DM. We'll be happy to help. https\://t.co/GDrqU22YpT",Thu Nov 16 03:57:39 +0000 2017,general_or_unclear,True,medium,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
2512276,715996,"meu passatempo é meu celular, lá tem minhas músicas, minhas frases, meus estudos, meu app do nubank, como que eu vou conseguir ficar sem ? :(  thanks  @AppleSupport @118936","@715996 Since our Twitter support is available in English, get help at https\://t.co/IBIY3vMgPj or join https\://t.co/pvaOFfPbjt",Wed Nov 15 22:05:24 +0000 2017,general_or_unclear,True,hard,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
2743018,768328,"@AppleSupport you suck so bad. I hate you. Waiting forever for @118721 to load, you never seem to like my recently created password. Then iTunes just hangs, as you can see in this photo.  What a waste of time. https\://t.co/P6cRmsXDbP",@768328 We want you to be able to use iTunes consistently. What version of iTunes are you on currently? Let us know in DM. https\://t.co/GDrqU22YpT,Mon Nov 20 18:40:34 +0000 2017,apple_id_icloud_issue,True,medium,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
805771,312018,"@AppleSupport 

@16937 

Opening pictures in messenger is buggy. When you click to open then zoom and pan around- it crashes.",@312018 We're happy to assist. Which iOS 11 version are you currently running? Go to Settings &gt; General &gt; About for the version.,Sun Oct 08 04:17:36 +0000 2017,app_or_media_issue,False,easy,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
1802384,167765,um….. @AppleSupport why did my lightening cable just melt and burn me when I tried to charge my iPhone SE? https\://t.co/AQQ4oqHh2o,"@167765 Let's look into this further together. Please send us DM telling us the country you're in, and we'll get started. https\://t.co/GDrqU22YpT",Fri Oct 13 04:32:51 +0000 2017,hardware_accessory_issue,True,medium,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
2436025,698912,"@AppleSupport Yes, on my IPhone. I️t tries to autocorrect in iMessage. It also appears on Facebook and Twitter.","@698912 Next, which iOS version are you using? Does restarting the iPhone help?",Sun Oct 29 14:59:13 +0000 2017,keyboard_input_issue,False,easy,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
603998,263559,@AppleSupport do better,@263559 That’s not the experience we want you to have with your iPhone. Let’s start by checking the apps that use the most battery: https\://t.co/2voRgjSsVf We’d like to ask for you to send us a Direct Message and explain the apps that you see on the top of the list. https\://t.co/GDrqU22YpT,Sun Dec 03 23:03:13 +0000 2017,general_or_unclear,True,hard,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
2688164,755851,"@AppleSupport Did that. Still issues. Eg. this morning 38 mins of normal Safari use (no video, etc) and battery is down 27%.","@755851 Next let's try following this article for maximizing battery performance: https\://t.co/TpjqFp3jxD

Let us know if you see any improvements after these steps.",Tue Nov 28 13:40:42 +0000 2017,device_performance_issue,False,easy,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
1915729,224801,im soooo over this fucking ios 11 update my phone has dropped more calls because my phone has frozen than EVER before. @AppleSupport,"@224801 We'd like to help get your iPhone to start responding again. Please send us a DM, and we'll start working on this together. https\://t.co/GDrqU22YpT",Thu Oct 26 01:20:10 +0000 2017,device_performance_issue,False,medium,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
1313930,342225,@AppleSupport I’ve done that. In preserve settings its turned to off. Then I turn it off in the camera. Later I open the camera and it’s on again.,@342225 We're glad to hear that has been all sorted. Please feel free to reach back out if you have any other concerns.,Wed Oct 18 02:30:16 +0000 2017,app_or_media_issue,False,medium,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
2816413,785135,@AppleSupport i have vibrate disabled but my phone still vibrates when i use TouchID to make a purchase in the app store help,"@785135 We want to help you with Vibration and your iPhone. DM us, and let us know which iPhone you have. We'll look into this. https\://t.co/GDrqU22YpT",Mon Nov 27 03:11:43 +0000 2017,device_performance_issue,False,medium,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
1784948,536288,@AppleSupport so is another update coming? This 11.0.2 has ruined my phone. I can’t use iTunes/Apple Music AT ALL,@536288 We'd like to help you get back to enjoying music again! Join us in DM with more detail about what happens when you try. https\://t.co/GDrqU22YpT,Wed Oct 11 04:24:45 +0000 2017,app_or_media_issue,False,easy,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
554747,249479,"@AppleSupport this is the worst bug ever, decided to not update before I go to bed cause I wanted to listen to some podcast (1 am still not affected), woke up to a respringing POS brick... if the charging damages my iPhone X will it be covered?",@249479 Thanks for meeting us in Twitter for help on your device. Can you verify what version of iOS 11 you're currently running on your iPhone X so we may proceed?,Sat Dec 02 18:24:44 +0000 2017,warranty_repair_recycling,True,hard,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
1547669,479162,@479163 @479164 I️’m not sure but @AppleSupport better fix is ASAP,@479162 We’d like to take a closer look at this issue with you. Let us know your exact iOS version in DM to continue. https\://t.co/GDrqU22YpT,Mon Oct 30 14:12:01 +0000 2017,general_or_unclear,True,hard,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
2472878,303769,.\@AppleSupport tip: iMessage- bring feature to allow you to pin individual or group chats. Thanks.,"@303769 We always appreciate feedback you can use our feedback link here to tell us more: https\://t.co/eTPVYVFyd8

Just reach out again if you have any other issues and have a good one!",Sun Nov 26 19:02:02 +0000 2017,product_feature_question,False,easy,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
1412721,448297,@AppleSupport Yes my software is fully up to date,"@448297 Let's make sure your iPhone is backed up and move on to step 7 in this article:

https\://t.co/sXbhzfS2lM",Mon Oct 16 17:18:09 +0000 2017,general_or_unclear,True,medium,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
1170838,395371,"@AppleSupport Turning off in control centre, then after do not disturb active in car then deactivated when disconnected the WiFi is back same with APM ✈️",@395371 Okay. That is expected in iOS 11. Check this link for details about that feature: https\://t.co/G7BHuQnDS6,Sun Oct 15 21:36:20 +0000 2017,product_feature_question,False,medium,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
1727714,522467,"@AppleSupport Put in pairing mode and phone can see it wouldnt connect, reset beats x and tried again no difference, reset bluetooth on phone nothing","@522467 Understood. As the Beats pair with your Mac as expected, we'd recommend contacting Samsung for assistance with your device.",Tue Oct 17 21:03:40 +0000 2017,connectivity_issue,False,hard,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
1521214,472845,@AppleSupport Just on the phone with Apple support for an hour and a half trying to get on the Apple upgrade plan and no luck. Any help?,@472845 We'd like to see what we can do for you. DM us with which country you're in to continue. DM us here: https\://t.co/GDrqU22YpT,Fri Nov 03 15:32:11 +0000 2017,order_sales_issue,True,hard,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
2014678,595726,@AppleSupport why is it that every time i️ type the letter “i️” it shows the letter “A” and a question mark.,@595726 Thanks for reaching out. We have a workaround for this here: https\://t.co/xXaXeeSRt9 DM us if you still need help. https\://t.co/GDrqU22YpT,Sun Nov 05 16:09:34 +0000 2017,keyboard_input_issue,False,easy,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
284068,183654,@AppleSupport iOS 11.0.2 iPhone 7,@183654 Thanks. Let's look into that further. Send us a DM and we'll go from there. https\://t.co/GDrqU22YpT,Sat Oct 07 09:23:47 +0000 2017,general_or_unclear,True,medium,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
2438485,699438,@AppleSupport You know what?! Why I didn’t restart the iphone before tweeting that is beyond me. Seem to be OK now. Thank you!,"@699438 No worries at all. We're glad to know things are working properly. If there is anything we can do to assist you in the future, please don't hesitate to reach back out.",Tue Nov 14 22:32:20 +0000 2017,general_or_unclear,False,easy,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
491469,232099,@AppleSupport I’m using the 6 Plus right now lol,@232099 What version of iOS are you running? Find that in Settings &gt; General &gt; About.,Sun Dec 03 21:08:22 +0000 2017,general_or_unclear,True,hard,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
1146069,389747,"@AppleSupport Hello,I'm jp.

I think the control menu is nice,but the keyboard deleted good point “simple design”.So can I back default?","@389747 Thank you for reaching out to us. We've received your DM, so look out for a response there shortly. https\://t.co/GDrqU22YpT",Tue Oct 24 10:26:52 +0000 2017,product_feature_question,False,medium,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
2455361,703375,"@AppleSupport Hi team, my dad's been bounced back and forth between Apple Store and Support for an iPhone replacement battery issue. He's spent the entire night talking to different departments to no avail. Could you assist?",@703375 Thanks for reaching out to us. We'd be glad to look into this with you. Send us a DM and we'll get started. https\://t.co/GDrqU22YpT,Wed Nov 15 03:17:25 +0000 2017,warranty_repair_recycling,True,hard,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
1153803,391461,"@AppleSupport I’ve lived in Houston 20+ years, and can get pretty much everywhere on my own, but I still use Maps every single day to get where I’m going. For reassurance. So fix it!",@391461 We know how important it is to have the Maps app working reliably. Please let us know what's going on? We'd love to help.,Tue Oct 24 17:09:20 +0000 2017,app_or_media_issue,False,medium,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
114520,141461,@AppleSupport @6523 @115817,@141461 We’d like to get you in touch with our Apple Online Store team for further assistance regarding your order. You can reach out to them here: https\://t.co/RmFSlCBcIE,Thu Nov 23 20:52:39 +0000 2017,general_or_unclear,True,hard,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
1133626,387113,@318 @AppleSupport Hi.. This happens ALL the time! I’m currently playing a podcast yet the last song shows in control center https\://t.co/fC9gTO6jv7,@387113 Let’s see what we can do about your Podcasts issue.  When did this start?  Which exact iOS version are you running?,Sun Oct 15 13:41:19 +0000 2017,app_or_media_issue,False,medium,Evaluation label prepared with assistant-assisted review against the AppleSupport 14-intent taxonomy; escalation reflects whether the issue requires human/account-specific handling.
